Time,x,y,vx,vy
59.6,254.976,88.1971,3.17243,9.4667
59.7,255.284,89.1469,3.0779,9.49835
59.8,255.582,90.0998,2.98306,9.52906
59.9,255.871,91.0557,2.8879,9.55883
60,256.15,92.0145,2.79245,9.58764
60.1,256.42,92.976,2.6967,9.61551
60.2,256.68,93.9403,2.60067,9.64243
60.3,256.93,94.9071,2.50437,9.66839
60.4,257.171,95.8764,2.4078,9.69338
60.5,257.402,96.8482,2.31098,9.71742
60.6,257.623,97.8222,2.21392,9.74049
60.7,257.835,98.7985,2.11662,9.7626
60.8,258.037,99.7769,2.01909,9.78373
60.9,258.229,100.757,1.92135,9.80389
61,258.411,101.74,1.82341,9.82308
61.1,258.584,102.724,1.72526,9.84129
61.2,258.747,103.71,1.62693,9.85852
61.3,258.9,104.697,1.52843,9.87477
61.4,259.043,105.686,1.42976,9.89004
61.5,259.176,106.676,1.33093,9.90432
61.6,259.299,107.668,1.23195,9.91762
61.7,259.412,108.661,1.13283,9.92993
61.8,259.515,109.655,1.03359,9.94125
61.9,259.609,110.65,0.934227,9.95158
62,259.692,111.647,0.834758,9.96092
62.1,259.766,112.644,0.73519,9.96926
62.2,259.829,113.641,0.635534,9.97661
62.3,259.883,114.639,0.5358,9.98296
62.4,259.927,115.638,0.435997,9.98832
62.5,259.96,116.638,0.336135,9.99267
62.6,259.984,117.637,0.236225,9.99604
62.7,259.997,118.637,0.136277,9.9984
62.8,260.001,119.637,0.0362993,9.99976
62.9,259.995,120.637,-0.0636965,10.0001
63,259.978,121.637,-0.163701,9.99949
63.1,259.952,122.637,-0.263704,9.99785
63.2,259.916,123.636,-0.363696,9.99521
63.3,259.869,124.635,-0.463666,9.99157
63.4,259.813,125.634,-0.563605,9.98693
63.5,259.747,126.632,-0.663503,9.9813
63.6,259.67,127.63,-0.763349,9.97466
63.7,259.584,128.626,-0.863133,9.96702
63.8,259.488,129.622,-0.962846,9.95838
63.9,259.381,130.617,-1.06248,9.94874
64,259.265,131.611,-1.16202,9.93811
64.1,259.139,132.604,-1.26146,9.92648
64.2,259.003,133.595,-1.36078,9.91385
64.3,258.857,134.585,-1.45999,9.90023
64.4,258.701,135.574,-1.55906,9.88561
64.5,258.535,136.561,-1.65799,9.87
64.6,258.36,137.546,-1.75677,9.8534
64.7,258.174,138.529,-1.85539,9.83581
64.8,257.979,139.511,-1.95384,9.81723
64.9,257.773,140.491,-2.05211,9.79766
65,257.558,141.469,-2.15018,9.7771
65.1,257.334,142.444,-2.24805,9.75557
65.2,257.099,143.418,-2.34572,9.73305
65.3,256.855,144.388,-2.44316,9.70955
65.4,256.601,145.357,-2.54037,9.68507
65.5,256.337,146.323,-2.63734,9.65962
65.6,256.064,147.286,-2.73405,9.63319
65.7,255.78,148.247,-2.83051,9.60579
65.8,255.488,149.205,-2.9267,9.57742
65.9,255.186,150.159,-3.02261,9.54809
66,254.874,151.111,-3.11822,9.51779
66.1,254.552,152.06,-3.21354,9.48654
66.2,254.221,153.005,-3.30855,9.45432
66.3,253.881,153.947,-3.40324,9.42115
66.4,253.531,154.886,-3.4976,9.38703
66.5,253.172,155.821,-3.59162,9.35196
66.6,252.804,156.753,-3.6853,9.31595
66.7,252.426,157.681,-3.77861,9.27899
66.8,252.039,158.605,-3.87156,9.2411
66.9,251.642,159.525,-3.96414,9.20227
67,251.237,160.441,-4.05632,9.16251
67.1,250.822,161.354,-4.14812,9.12182
67.2,250.398,162.262,-4.2395,9.08021
67.3,249.965,163.165,-4.33048,9.03768
67.4,249.523,164.065,-4.42103,8.99424
67.5,249.072,164.96,-4.51114,8.94988
67.6,248.612,165.85,-4.60082,8.90461
67.7,248.143,166.736,-4.69004,8.85845
67.8,247.665,167.617,-4.7788,8.81138
67.9,247.178,168.494,-4.8671,8.76342
68,246.682,169.365,-4.95491,8.71458
68.1,246.178,170.231,-5.04224,8.66484
68.2,245.665,171.093,-5.12907,8.61423
68.3,245.144,171.949,-5.21539,8.56275
68.4,244.614,172.8,-5.3012,8.51039
68.5,244.075,173.646,-5.38649,8.45717
68.6,243.528,174.486,-5.47124,8.40309
68.7,242.972,175.321,-5.55546,8.34816
68.8,242.408,176.15,-5.63912,8.29238
68.9,241.836,176.974,-5.72223,8.23575
69,241.256,177.792,-5.80476,8.17829
69.1,240.667,178.604,-5.88673,8.11999
69.2,240.07,179.41,-5.96811,8.06087
69.3,239.465,180.21,-6.04889,8.00093
69.4,238.852,181.004,-6.12908,7.94018
69.5,238.232,181.792,-6.20866,7.87861
69.6,237.603,182.573,-6.28762,7.81624
69.7,236.966,183.349,-6.36595,7.75308
69.8,236.322,184.118,-6.44365,7.68913
69.9,235.67,184.88,-6.52071,7.62439
70,235.01,185.636,-6.59712,7.55888
70.1,234.343,186.385,-6.67287,7.49259
70.2,233.668,187.128,-6.74796,7.42554
70.3,232.986,187.863,-6.82237,7.35773
70.4,232.296,188.592,-6.89611,7.28918
70.5,231.599,189.314,-6.96915,7.21987
70.6,230.895,190.029,-7.0415,7.14984
70.7,230.184,190.737,-7.11314,7.07907
70.8,229.465,191.438,-7.18407,7.00758
70.9,228.74,192.132,-7.25429,6.93537
71,228.008,192.818,-7.32377,6.86245
71.1,227.268,193.497,-7.39253,6.78883
71.2,226.522,194.168,-7.46054,6.71452
71.3,225.769,194.832,-7.52781,6.63953
71.4,225.01,195.489,-7.59432,6.56385
71.5,224.244,196.137,-7.66007,6.4875
71.6,223.472,196.778,-7.72505,6.41049
71.7,222.693,197.412,-7.78926,6.33282
71.8,221.907,198.037,-7.85268,6.25451
71.9,221.116,198.655,-7.91532,6.17555
72,220.318,199.264,-7.97716,6.09596
72.1,219.514,199.866,-8.0382,6.01575
72.2,218.704,200.459,-8.09843,5.93492
72.3,217.889,201.045,-8.15785,5.85349
72.4,217.067,201.622,-8.21644,5.77145
72.5,216.24,202.191,-8.27421,5.68883
72.6,215.406,202.751,-8.33115,5.60562
72.7,214.568,203.303,-8.38725,5.52183
72.8,213.723,203.847,-8.4425,5.43748
72.9,212.874,204.382,-8.4969,5.35257
73,212.019,204.909,-8.55045,5.26712
73.1,211.158,205.427,-8.60314,5.18112
73.2,210.293,205.937,-8.65495,5.09459
73.3,209.422,206.437,-8.7059,5.00754
73.4,208.547,206.929,-8.75597,4.91998
73.5,207.666,207.413,-8.80515,4.83191
73.6,206.781,207.887,-8.85344,4.74334
73.7,205.891,208.352,-8.90085,4.65429
73.8,204.996,208.809,-8.94735,4.56476
73.9,204.097,209.256,-8.99295,4.47476
74,203.193,209.695,-9.03764,4.3843
74.1,202.285,210.124,-9.08142,4.29339
74.2,201.372,210.544,-9.12428,4.20204
74.3,200.456,210.955,-9.16621,4.11026
74.4,199.535,211.357,-9.20722,4.01806
74.5,198.61,211.75,-9.2473,3.92544
74.6,197.682,212.133,-9.28645,3.83242
74.7,196.749,212.507,-9.32465,3.73901
74.8,195.813,212.871,-9.36192,3.64521
74.9,194.873,213.226,-9.39823,3.55104
75,193.93,213.572,-9.4336,3.4565
75.1,192.983,213.908,-9.468,3.36161
75.2,192.033,214.235,-9.50145,3.26637
75.3,191.08,214.552,-9.53394,3.1708
75.4,190.123,214.859,-9.56547,3.07489
75.5,189.163,215.157,-9.59602,2.97868
75.6,188.201,215.446,-9.6256,2.88215
75.7,187.235,215.724,-9.65421,2.78533
75.8,186.267,215.993,-9.68184,2.68823
75.9,185.296,216.252,-9.70849,2.59084
76,184.323,216.501,-9.73415,2.49319
76.1,183.347,216.741,-9.75883,2.39529
76.2,182.369,216.971,-9.78251,2.29714
76.3,181.388,217.19,-9.80521,2.19875
76.4,180.406,217.4,-9.82691,2.10013
76.5,179.421,217.601,-9.84762,2.0013
76.6,178.434,217.791,-9.86732,1.90226
76.7,177.446,217.971,-9.88603,1.80303
76.8,176.455,218.141,-9.90373,1.70361
76.9,175.463,218.302,-9.92043,1.60402
77,174.47,218.452,-9.93612,1.50426
77.1,173.474,218.593,-9.95081,1.40434
77.2,172.478,218.723,-9.96448,1.30428
77.3,171.48,218.844,-9.97715,1.20409
77.4,170.481,218.954,-9.9888,1.10377
77.5,169.481,219.054,-9.99944,1.00334
77.6,168.481,219.145,-10.0091,0.90281
77.7,167.479,219.225,-10.0177,0.802183
77.8,166.476,219.295,-10.0253,0.701474
77.9,165.473,219.355,-10.0318,0.600692
78,164.469,219.405,-10.0374,0.499849
78.1,163.465,219.445,-10.0419,0.398954
78.2,162.461,219.475,-10.0454,0.298019
78.3,161.456,219.494,-10.0479,0.197052
78.4,160.451,219.504,-10.0494,0.0960657
78.5,159.446,219.503,-10.0499,-0.00493067
78.6,158.441,219.493,-10.0493,-0.105926
78.7,157.436,219.472,-10.0477,-0.206911
78.8,156.432,219.441,-10.0451,-0.307875
78.9,155.427,219.401,-10.0415,-0.408806
79,154.424,219.35,-10.0369,-0.509696
79.1,153.421,219.289,-10.0312,-0.610532
79.2,152.418,219.217,-10.0245,-0.711306
79.3,151.417,219.136,-10.0168,-0.812007
79.4,150.416,219.045,-10.0081,-0.912624
79.5,149.416,218.944,-9.99839,-1.01315
79.6,148.417,218.832,-9.98765,-1.11356
79.7,147.42,218.711,-9.97589,-1.21387
79.8,146.423,218.579,-9.96313,-1.31405
79.9,145.428,218.438,-9.94935,-1.41409
80,144.435,218.287,-9.93456,-1.51399
80.1,143.443,218.125,-9.91876,-1.61373
80.2,142.453,217.954,-9.90196,-1.7133
80.3,141.464,217.773,-9.88416,-1.8127
80.4,140.478,217.581,-9.86535,-1.91191
80.5,139.493,217.38,-9.84554,-2.01093
80.6,138.511,217.169,-9.82473,-2.10974
80.7,137.53,216.949,-9.80293,-2.20833
80.8,136.552,216.718,-9.78013,-2.30669
80.9,135.577,216.477,-9.75634,-2.40481
81,134.604,216.227,-9.73157,-2.50269
81.1,133.633,215.967,-9.7058,-2.60031
81.2,132.665,215.697,-9.67905,-2.69766
81.3,131.7,215.418,-9.65133,-2.79474
81.4,130.738,215.129,-9.62262,-2.89153
81.5,129.779,214.83,-9.59294,-2.98802
81.6,128.822,214.522,-9.56229,-3.0842
81.7,127.869,214.204,-9.53067,-3.18006
81.8,126.919,213.876,-9.49808,-3.2756
81.9,125.973,213.539,-9.46453,-3.3708
82,125.03,213.192,-9.43003,-3.46566
82.1,124.091,212.836,-9.39457,-3.56015
82.2,123.155,212.471,-9.35816,-3.65428
82.3,122.223,212.096,-9.3208,-3.74804
82.4,121.294,211.712,-9.2825,-3.84141
82.5,120.37,211.318,-9.24326,-3.93439
82.6,119.45,210.916,-9.20309,-4.02696
82.7,118.534,210.504,-9.16198,-4.11911
82.8,117.622,210.083,-9.11995,-4.21085
82.9,116.714,209.653,-9.077,-4.30215
83,115.811,209.213,-9.03313,-4.39301
83.1,114.912,208.765,-8.98835,-4.48342
83.2,114.017,208.308,-8.94266,-4.57336
83.3,113.128,207.841,-8.89607,-4.66284
83.4,112.243,207.366,-8.84858,-4.75184
83.5,111.363,206.882,-8.8002,-4.84035
83.6,110.488,206.389,-8.75093,-4.92836
83.7,109.618,205.888,-8.70077,-5.01587
83.8,108.753,205.377,-8.64974,-5.10287
83.9,107.893,204.858,-8.59784,-5.18934
84,107.038,204.331,-8.54507,-5.27527
84.1,106.189,203.795,-8.49144,-5.36067
84.2,105.346,203.25,-8.43695,-5.44552
84.3,104.507,202.697,-8.38162,-5.52981
84.4,103.675,202.136,-8.32544,-5.61353
84.5,102.848,201.566,-8.26842,-5.69667
84.6,102.027,200.988,-8.21057,-5.77924
84.7,101.212,200.402,-8.15189,-5.86121
84.8,100.403,199.808,-8.0924,-5.94258
84.9,99.5994,199.206,-8.03209,-6.02334
85,98.8023,198.595,-7.97097,-6.10348
85.1,98.0114,197.977,-7.90905,-6.183
85.2,97.2268,197.351,-7.84634,-6.26189
85.3,96.4485,196.717,-7.78284,-6.34013
85.4,95.6766,196.075,-7.71856,-6.41773
85.5,94.9113,195.426,-7.65351,-6.49467
85.6,94.1525,194.768,-7.58769,-6.57095
85.7,93.4004,194.104,-7.5211,-6.64655
85.8,92.655,193.432,-7.45377,-6.72147
85.9,91.9165,192.752,-7.38568,-6.79571
86,91.1848,192.065,-7.31686,-6.86925
86.1,90.46,191.371,-7.2473,-6.94209
86.2,89.7423,190.67,-7.17702,-7.01423
86.3,89.0317,189.961,-7.10603,-7.08564
86.4,88.3283,189.245,-7.03432,-7.15633
86.5,87.6321,188.523,-6.9619,-7.22629
86.6,86.9432,187.793,-6.8888,-7.29551
86.7,86.2617,187.057,-6.815,-7.36399
86.8,85.5877,186.314,-6.74053,-7.43172
86.9,84.9211,185.564,-6.66538,-7.49869
87,84.2622,184.807,-6.58957,-7.56489
87.1,83.6109,184.044,-6.5131,-7.63032
87.2,82.9673,183.275,-6.43598,-7.69498
87.3,82.3315,182.499,-6.35822,-7.75885
87.4,81.7035,181.717,-6.27983,-7.82193
87.5,81.0834,180.928,-6.20082,-7.88421
87.6,80.4713,180.134,-6.12119,-7.94569
87.7,79.8672,179.333,-6.04095,-8.00636
87.8,79.2712,178.526,-5.96011,-8.06622
87.9,78.6833,177.714,-5.87868,-8.12525
88,78.1036,176.896,-5.79667,-8.18346
88.1,77.5322,176.071,-5.71408,-8.24084
88.2,76.9691,175.242,-5.63092,-8.29738
88.3,76.4144,174.406,-5.54721,-8.35307
88.4,75.8681,173.566,-5.46295,-8.40791
88.5,75.3303,172.719,-5.37815,-8.46191
88.6,74.801,171.868,-5.29282,-8.51504
88.7,74.2803,171.011,-5.20697,-8.5673
88.8,73.7683,170.149,-5.1206,-8.6187
88.9,73.2649,169.282,-5.03373,-8.66922
89,72.7703,168.41,-4.94637,-8.71886
89.1,72.2844,167.534,-4.85851,-8.76762
89.2,71.8074,166.652,-4.77018,-8.81548
89.3,71.3392,165.766,-4.68138,-8.86246
89.4,70.88,164.875,-4.59212,-8.90853
89.5,70.4298,163.98,-4.50241,-8.9537
89.6,69.9886,163.08,-4.41226,-8.99797
89.7,69.5564,162.176,-4.32168,-9.04132
89.8,69.1333,161.267,-4.23067,-9.08376
89.9,68.7194,160.355,-4.13926,-9.12528
90,68.3147,159.438,-4.04743,-9.16587
90.1,67.9191,158.518,-3.95522,-9.20554
90.2,67.5329,157.593,-3.86262,-9.24427
90.3,67.1559,156.665,-3.76964,-9.28207
90.4,66.7883,155.733,-3.6763,-9.31894
90.5,66.43,154.798,-3.5826,-9.35486
90.6,66.0812,153.859,-3.48855,-9.38983
90.7,65.7418,152.916,-3.39417,-9.42386
90.8,65.4118,151.971,-3.29946,-9.45693
90.9,65.0914,151.022,-3.20443,-9.48905
91,64.7805,150.07,-3.10909,-9.52021
91.1,64.4791,149.115,-3.01346,-9.55042
91.2,64.1874,148.157,-2.91753,-9.57965
91.3,63.9052,147.196,-2.82133,-9.60792
91.4,63.6327,146.232,-2.72485,-9.63523
91.5,63.3699,145.266,-2.62812,-9.66156
91.6,63.1168,144.298,-2.53114,-9.68692
91.7,62.8734,143.326,-2.43392,-9.7113
91.8,62.6398,142.353,-2.33646,-9.73471
91.9,62.4159,141.377,-2.23879,-9.75713
92,62.2018,140.399,-2.14091,-9.77857
92.1,61.9975,139.419,-2.04282,-9.79903
92.2,61.8031,138.438,-1.94455,-9.8185
92.3,61.6185,137.454,-1.8461,-9.83699
92.4,61.4437,136.468,-1.74747,-9.85449
92.5,61.2788,135.481,-1.64869,-9.87099
92.6,61.1239,134.493,-1.54975,-9.88651
92.7,60.9788,133.503,-1.45068,-9.90103
92.8,60.8437,132.511,-1.35147,-9.91456
92.9,60.7184,131.518,-1.25214,-9.92709
93,60.6032,130.525,-1.1527,-9.93863
93.1,60.4979,129.53,-1.05316,-9.94917
93.2,60.4025,128.534,-0.953535,-9.95871
93.3,60.3171,127.537,-0.853825,-9.96725
93.4,60.2417,126.54,-0.754045,-9.9748
93.5,60.1763,125.541,-0.654204,-9.98134
93.6,60.1209,124.543,-0.554313,-9.98689
93.7,60.0754,123.544,-0.454381,-9.99143
93.8,60.04,122.544,-0.354419,-9.99498
93.9,60.0145,121.544,-0.254436,-9.99752
94,59.9991,120.544,-0.154442,-9.99907
94.1,59.9936,119.545,-0.0544487,-9.99961
94.2,59.9982,118.545,0.0455355,-9.99916
94.3,60.0127,117.545,0.1455,-9.9977
94.4,60.0373,116.545,0.245435,-9.99525
94.5,60.0718,115.546,0.345331,-9.9918
94.6,60.1163,114.547,0.445177,-9.98735
94.7,60.1708,113.549,0.544964,-9.9819
94.8,60.2353,112.552,0.644681,-9.97545
94.9,60.3097,111.555,0.744319,-9.96802
95,60.3941,110.559,0.843868,-9.95958
95.1,60.4885,109.564,0.943318,-9.95016
95.2,60.5927,108.57,1.04266,-9.93974
95.3,60.7069,107.577,1.14188,-9.92833
95.4,60.831,106.585,1.24097,-9.91593
95.5,60.965,105.595,1.33993,-9.90255
95.6,61.1089,104.606,1.43873,-9.88817
95.7,61.2626,103.619,1.53738,-9.87282
95.8,61.4262,102.633,1.63586,-9.85648
95.9,61.5996,101.65,1.73417,-9.83916
96,61.7828,100.667,1.83228,-9.82086
96.1,61.9759,99.6873,1.9302,-9.80159
96.2,62.1787,98.7092,2.02791,-9.78134
96.3,62.3912,97.7332,2.1254,-9.76012
96.4,62.6135,96.7594,2.22267,-9.73793
96.5,62.8454,95.7879,2.31971,-9.71478
96.6,63.0871,94.8188,2.41649,-9.69066
96.7,63.3384,93.8523,2.51303,-9.66557
96.8,63.5993,92.8883,2.6093,-9.63953
96.9,63.8698,91.9271,2.70529,-9.61254
97,64.1499,90.9686,2.801,-9.58458
97.1,64.4396,90.0131,2.89642,-9.55568
97.2,64.7387,89.0605,2.99154,-9.52584
97.3,65.0474,88.111,3.08635,-9.49504
97.4,65.3655,87.1646,3.18083,-9.46331
97.5,65.693,86.2216,3.27499,-9.43064
97.6,66.0298,85.2819,3.36881,-9.39704
97.7,66.3761,84.3456,3.46227,-9.36251
97.8,66.7316,83.4129,3.55539,-9.32705
97.9,67.0964,82.4838,3.64813,-9.29067
98,67.4705,81.5585,3.7405,-9.25337
98.1,67.8537,80.637,3.83248,-9.21515
98.2,68.2461,79.7194,3.92407,-9.17602
98.3,68.6477,78.8058,4.01526,-9.13599
98.4,69.0583,77.8963,4.10604,-9.09506
98.5,69.4779,76.991,4.1964,-9.05322
98.6,69.9065,76.0899,4.28632,-9.0105
98.7,70.3441,75.1932,4.37581,-8.96688
98.8,70.7906,74.301,4.46486,-8.92238
98.9,71.2459,73.4133,4.55345,-8.877
99,71.7101,72.5302,4.64157,-8.83075
99.1,72.183,71.6519,4.72922,-8.78362
99.2,72.6647,70.7783,4.81639,-8.73563
99.3,73.155,69.9096,4.90307,-8.68677
99.4,73.6539,69.0459,4.98926,-8.63706
99.5,74.1614,68.1873,5.07493,-8.5865
99.6,74.6774,67.3337,5.1601,-8.5351
99.7,75.2019,66.4855,5.24474,-8.48285
99.8,75.7348,65.6425,5.32885,-8.42978
99.9,76.276,64.8049,5.41242,-8.37587
100,76.8255,63.9728,5.49544,-8.32113
100.1,77.3833,63.1462,5.57791,-8.26558
100.2,77.9493,62.3253,5.65981,-8.20922
100.3,78.5234,61.5101,5.74115,-8.15205
100.4,79.1056,60.7007,5.8219,-8.09408
100.5,79.6958,59.8972,5.90207,-8.03531
100.6,80.294,59.0996,5.98164,-7.97575
100.7,80.9,58.308,6.06061,-7.91541
100.8,81.5139,57.5226,6.13897,-7.8543
100.9,82.1356,56.7434,6.21672,-7.79241
101,82.765,55.9704,6.29384,-7.72976
101.1,83.402,55.2038,6.37033,-7.66635
101.2,84.0466,54.4435,6.44617,-7.60219
101.3,84.6988,53.6898,6.52138,-7.53728
101.4,85.3584,52.9427,6.59592,-7.47163
101.5,86.0254,52.2021,6.66981,-7.40525
101.6,86.6997,51.4683,6.74303,-7.33815
101.7,87.3812,50.7413,6.81557,-7.27033
101.8,88.07,50.0211,6.88743,-7.20179
101.9,88.7658,49.3078,6.9586,-7.13255
102,89.4687,48.6016,7.02908,-7.06261
102.1,90.1786,47.9024,7.09885,-6.99198
102.2,90.8954,47.2103,7.16791,-6.92067
102.3,91.619,46.5255,7.23626,-6.84868
102.4,92.3494,45.8479,7.30388,-6.77602
102.5,93.0865,45.1776,7.37078,-6.70269
102.6,93.8302,44.5147,7.43694,-6.62871
102.7,94.5804,43.8593,7.50235,-6.55408
102.8,95.3371,43.2114,7.56702,-6.47882
102.9,96.1002,42.5711,7.63094,-6.40291
103,96.8696,41.9385,7.6941,-6.32639
103.1,97.6453,41.3136,7.75648,-6.24924
103.2,98.4271,40.6964,7.8181,-6.17149
103.3,99.215,40.0871,7.87894,-6.09313
103.4,100.009,39.4857,7.939,-6.01418
103.5,100.809,38.8922,7.99826,-5.93464
103.6,101.614,38.3068,8.05673,-5.85452
103.7,102.426,37.7294,8.1144,-5.77383
103.8,103.243,37.1601,8.17126,-5.69257
103.9,104.066,36.5991,8.22731,-5.61076
104,104.894,36.0462,8.28255,-5.52841
104.1,105.728,35.5017,8.33696,-5.44551
104.2,106.567,34.9655,8.39054,-5.36208
104.3,107.411,34.4376,8.44329,-5.27813
104.4,108.261,33.9183,8.49521,-5.19367
104.5,109.115,33.4074,8.54628,-5.1087
104.6,109.975,32.9051,8.5965,-5.02323
104.7,110.839,32.4114,8.64587,-4.93728
104.8,111.709,31.9263,8.69439,-4.85084
104.9,112.583,31.4499,8.74204,-4.76393
105,113.462,30.9822,8.78883,-4.67655
105.1,114.345,30.5233,8.83475,-4.58872
105.2,115.233,30.0733,8.87979,-4.50045
105.3,116.126,29.6321,8.92395,-4.41173
105.4,117.022,29.1999,8.96723,-4.32259
105.5,117.923,28.7766,9.00963,-4.23302
105.6,118.829,28.3623,9.05113,-4.14304
105.7,119.738,27.957,9.09173,-4.05266
105.8,120.651,27.5608,9.13144,-3.96189
105.9,121.568,27.1737,9.17025,-3.87073
106,122.489,26.7958,9.20814,-3.77919
106.1,123.413,26.4271,9.24513,-3.68729
106.2,124.341,26.0676,9.28121,-3.59503
106.3,125.273,25.7173,9.31636,-3.50242
106.4,126.208,25.3764,9.3506,-3.40946
106.5,127.146,25.0448,9.38391,-3.31618
106.6,128.088,24.7225,9.4163,-3.22257
106.7,129.033,24.4097,9.44776,-3.12866
106.8,129.981,24.1062,9.47828,-3.03443
106.9,130.931,23.8122,9.50787,-2.93991
107,131.885,23.5277,9.53652,-2.84511
107.1,132.842,23.2527,9.56423,-2.75003
107.2,133.801,22.9872,9.591,-2.65468
107.3,134.762,22.7313,9.61681,-2.55908
107.4,135.726,22.485,9.64169,-2.46322
107.5,136.693,22.2483,9.66561,-2.36713
107.6,137.662,22.0212,9.68857,-2.2708
107.7,138.633,21.8038,9.71058,-2.17426
107.8,139.606,21.596,9.73164,-2.07751
107.9,140.581,21.398,9.75173,-1.98055
108,141.558,21.2096,9.77086,-1.8834
108.1,142.537,21.031,9.78903,-1.78607
108.2,143.518,20.8622,9.80624,-1.68856
108.3,144.5,20.7031,9.82247,-1.59089
108.4,145.484,20.5538,9.83774,-1.49307
108.5,146.469,20.4143,9.85204,-1.3951
108.6,147.456,20.2846,9.86537,-1.29699
108.7,148.443,20.1647,9.87773,-1.19876
108.8,149.432,20.0547,9.88912,-1.10042
108.9,150.422,19.9545,9.89953,-1.00196
109,151.413,19.8641,9.90896,-0.903412
109.1,152.405,19.7836,9.91742,-0.804773
109.2,153.397,19.713,9.9249,-0.706056
109.3,154.391,19.6523,9.9314,-0.607271
109.4,155.384,19.6015,9.93693,-0.508426
109.5,156.378,19.5605,9.94148,-0.409532
109.6,157.373,19.5295,9.94504,-0.310598
109.7,158.368,19.5083,9.94763,-0.211634
109.8,159.363,19.497,9.94924,-0.11265
109.9,160.358,19.4957,9.94987,-0.0136542
110,161.353,19.5042,9.94951,0.0853428
110.1,162.347,19.5226,9.94818,0.184332
110.2,163.342,19.551,9.94587,0.283303
110.3,164.336,19.5892,9.94258,0.382246
110.4,165.33,19.6373,9.93831,0.481153
110.5,166.323,19.6953,9.93306,0.580013
110.6,167.316,19.7632,9.92683,0.678816
110.7,168.308,19.8409,9.91962,0.777554
110.8,169.299,19.9286,9.91144,0.876217
110.9,170.289,20.026,9.90228,0.974795
111,171.279,20.1334,9.89214,1.07328
111.1,172.267,20.2505,9.88103,1.17166
111.2,173.254,20.3775,9.86895,1.26992
111.3,174.239,20.5143,9.85589,1.36806
111.4,175.223,20.6609,9.84186,1.46607
111.5,176.206,20.8173,9.82686,1.56394
111.6,177.187,20.9835,9.8109,1.66166
111.7,178.167,21.1594,9.79396,1.75921
111.8,179.144,21.3451,9.77607,1.8566
111.9,180.12,21.5405,9.7572,1.9538
112,181.094,21.7455,9.73738,2.05081
112.1,182.065,21.9603,9.71659,2.14763
112.2,183.035,22.1847,9.69485,2.24423
112.3,184.002,22.4188,9.67215,2.34062
112.4,184.967,22.6625,9.6485,2.43678
112.5,185.929,22.9157,9.6239,2.53271
112.6,186.889,23.1786,9.59834,2.62839
112.7,187.846,23.451,9.57184,2.72381
112.8,188.801,23.7329,9.54439,2.81897
112.9,189.752,24.0242,9.51601,2.91386
113,190.701,24.3251,9.48668,3.00846
113.1,191.647,24.6354,9.45642,3.10277
113.2,192.589,24.955,9.42522,3.19678
113.3,193.528,25.2841,9.39309,3.29048
113.4,194.464,25.6225,9.36004,3.38385
113.5,195.397,25.9702,9.32606,3.4769
113.6,196.326,26.3271,9.29116,3.56962
113.7,197.252,26.6933,9.25534,3.66198
113.8,198.174,27.0687,9.21861,3.75399
113.9,199.092,27.4533,9.18096,3.84563
114,200.006,27.847,9.14241,3.9369
114.1,200.916,28.2498,9.10295,4.02779
114.2,201.822,28.6616,9.0626,4.11829
114.3,202.725,29.0824,9.02134,4.20838
114.4,203.622,29.5122,8.9792,4.29807
114.5,204.516,29.951,8.93616,4.38733
114.6,205.405,30.3986,8.89225,4.47617
114.7,206.29,30.855,8.84745,4.56458
114.8,207.17,31.3203,8.80177,4.65254
114.9,208.046,31.7943,8.75523,4.74004
115,208.917,32.277,8.70781,4.82709
115.1,209.782,32.7684,8.65954,4.91367
115.2,210.644,33.2683,8.6104,4.99976
115.3,211.5,33.7769,8.56041,5.08537
115.4,212.351,34.2939,8.50957,5.17049
115.5,213.196,34.8194,8.45789,5.2551
115.6,214.037,35.3534,8.40537,5.3392
115.7,214.872,35.8956,8.35202,5.42278
115.8,215.702,36.4462,8.29783,5.50583
115.9,216.526,37.0051,8.24283,5.58834
116,217.345,37.5721,8.187,5.67031
116.1,218.158,38.1473,8.13036,5.75172
116.2,218.965,38.7305,8.07291,5.83257
116.3,219.767,39.3218,8.01466,5.91286
116.4,220.562,39.9211,7.95561,5.99257
116.5,221.352,40.5282,7.89577,6.07169
116.6,222.135,41.1433,7.83515,6.15022
116.7,222.913,41.7661,7.77374,6.22815
116.8,223.684,42.3966,7.71157,6.30547
116.9,224.449,43.0348,7.64862,6.38218
117,225.207,43.6807,7.58491,6.45826
117.1,225.959,44.334,7.52045,6.53371
117.2,226.705,44.9949,7.45523,6.60852
117.3,227.444,45.6631,7.38927,6.68269
117.4,228.176,46.3388,7.32258,6.7562
117.5,228.901,47.0217,7.25515,6.82905
117.6,229.62,47.7118,7.187,6.90123
117.7,230.332,48.4091,7.11813,6.97274
117.8,231.037,49.1134,7.04855,7.04357
117.9,231.735,49.8248,6.97826,7.11371
118,232.425,50.5431,6.90728,7.18315
118.1,233.109,51.2683,6.8356,7.25188
118.2,233.785,52.0003,6.76325,7.31991
118.3,234.454,52.739,6.69021,7.38722
118.4,235.116,53.4844,6.6165,7.45381
118.5,235.77,54.2364,6.54213,7.51966
118.6,236.417,54.9948,6.46711,7.58478
118.7,237.056,55.7598,6.39143,7.64915
118.8,237.687,56.531,6.31511,7.71278
118.9,238.311,57.3086,6.23816,7.77565
119,238.927,58.0924,6.16058,7.83775
