Time,x,y,vx,vy
178.6,215.713,36.6428,8.29725,5.50672
178.7,216.537,37.2018,8.24223,5.58923
178.8,217.356,37.7689,8.18639,5.6712
178.9,218.168,38.3441,8.12973,5.75262
179,218.976,38.9275,8.07227,5.83347
179.1,219.777,39.5189,8.01401,5.91376
179.2,220.573,40.1182,7.95495,5.99346
179.3,221.362,40.7255,7.89509,6.07259
179.4,222.146,41.3406,7.83446,6.15112
179.5,222.923,41.9635,7.77304,6.22904
179.6,223.694,42.5941,7.71085,6.30636
179.7,224.459,43.2324,7.64789,6.38307
179.8,225.217,43.8783,7.58416,6.45915
179.9,225.969,44.5318,7.51969,6.5346
180,226.715,45.1927,7.45446,6.60941
180.1,227.453,45.8611,7.38849,6.68357
180.2,228.186,46.5368,7.32178,6.75708
180.3,228.911,47.2198,7.25434,6.82993
180.4,229.63,47.91,7.18617,6.90211
180.5,230.341,48.6074,7.11729,6.97361
180.6,231.046,49.3118,7.0477,7.04443
180.7,231.744,50.0233,6.9774,7.11457
180.8,232.435,50.7417,6.9064,7.184
180.9,233.118,51.4669,6.83472,7.25273
181,233.794,52.199,6.76234,7.32076
181.1,234.463,52.9378,6.68929,7.38806
181.2,235.125,53.6833,6.61558,7.45464
181.3,235.779,54.4353,6.54119,7.52049
181.4,236.425,55.1939,6.46615,7.5856
181.5,237.064,55.9589,6.39047,7.64997
181.6,237.696,56.7303,6.31414,7.71359
181.7,238.32,57.5079,6.23718,7.77645
181.8,238.936,58.2918,6.15959,7.83855
181.9,239.544,59.0817,6.08138,7.89988
182,240.144,59.8778,6.00256,7.96043
182.1,240.736,60.6798,5.92313,8.0202
182.2,241.321,61.4877,5.84311,8.07918
182.3,241.897,62.3015,5.7625,8.13737
182.4,242.465,63.1209,5.68131,8.19476
182.5,243.025,63.9461,5.59954,8.25135
182.6,243.577,64.7768,5.51721,8.30712
182.7,244.12,65.613,5.43432,8.36207
182.8,244.655,66.4546,5.35089,8.41621
182.9,245.182,67.3016,5.26691,8.46951
183,245.7,68.1538,5.1824,8.52198
183.1,246.21,69.0111,5.09736,8.57362
183.2,246.711,69.8736,5.01181,8.6244
183.3,247.204,70.741,4.92574,8.67434
183.4,247.688,71.6133,4.83918,8.72343
183.5,248.163,72.4905,4.75213,8.77165
183.6,248.629,73.3724,4.66459,8.81901
183.7,249.087,74.259,4.57658,8.8655
183.8,249.536,75.1501,4.4881,8.91112
183.9,249.976,76.0457,4.39917,8.95585
184,250.407,76.9456,4.30978,8.99971
184.1,250.829,77.8499,4.21996,9.04267
184.2,251.242,78.7584,4.1297,9.08474
184.3,251.645,79.671,4.03903,9.12592
184.4,252.04,80.5876,3.94793,9.16619
184.5,252.426,81.5081,3.85644,9.20556
184.6,252.802,82.4325,3.76454,9.24402
184.7,253.17,83.3607,3.67226,9.28156
184.8,253.528,84.2925,3.5796,9.31818
184.9,253.876,85.2279,3.48658,9.35389
185,254.215,86.1668,3.39319,9.38867
185.1,254.545,87.109,3.29945,9.42252
185.2,254.866,88.0546,3.20537,9.45543
185.3,255.177,89.0033,3.11096,9.48741
185.4,255.479,89.9551,3.01623,9.51845
185.5,255.771,90.91,2.92118,9.54855
185.6,256.053,91.8678,2.82583,9.5777
185.7,256.326,92.8284,2.73018,9.6059
185.8,256.59,93.7917,2.63425,9.63315
185.9,256.844,94.7576,2.53804,9.65944
186,257.088,95.7261,2.44156,9.68478
186.1,257.322,96.697,2.34483,9.70915
186.2,257.547,97.6703,2.24785,9.73256
186.3,257.762,98.6458,2.15063,9.755
186.4,257.967,99.6234,2.05318,9.77648
186.5,258.163,100.603,1.95551,9.79698
186.6,258.349,101.585,1.85764,9.81651
186.7,258.525,102.568,1.75956,9.83506
186.8,258.691,103.554,1.6613,9.85263
186.9,258.847,104.54,1.56285,9.86923
187,258.994,105.529,1.46423,9.88484
187.1,259.13,106.519,1.36546,9.89946
187.2,259.257,107.51,1.26653,9.91311
187.3,259.373,108.503,1.16746,9.92576
187.4,259.48,109.497,1.06826,9.93743
187.5,259.577,110.491,0.968937,9.9481
187.6,259.664,111.487,0.869504,9.95778
187.7,259.741,112.484,0.769969,9.96647
187.8,259.808,113.481,0.670343,9.97417
187.9,259.865,114.479,0.570634,9.98087
188,259.912,115.478,0.470854,9.98657
188.1,259.949,116.477,0.371011,9.99128
188.2,259.977,117.477,0.271116,9.99499
188.3,259.994,118.476,0.17118,9.9977
188.4,260.001,119.476,0.0712112,9.99941
188.5,259.998,120.476,-0.0287796,10.0001
188.6,259.985,121.476,-0.128783,9.99984
188.7,259.962,122.476,-0.228788,9.99855
188.8,259.929,123.476,-0.328785,9.99626
188.9,259.886,124.475,-0.428764,9.99297
189,259.834,125.474,-0.528715,9.98868
189.1,259.771,126.472,-0.628629,9.98339
189.2,259.698,127.47,-0.728494,9.9771
189.3,259.615,128.467,-0.828302,9.96981
189.4,259.522,129.463,-0.928041,9.96153
189.5,259.419,130.458,-1.0277,9.95224
189.6,259.307,131.452,-1.12728,9.94195
189.7,259.184,132.446,-1.22675,9.93067
189.8,259.051,133.437,-1.32612,9.91839
189.9,258.909,134.428,-1.42537,9.90511
190,258.756,135.417,-1.52449,9.89084
190.1,258.594,136.405,-1.62347,9.87558
190.2,258.422,137.39,-1.72231,9.85932
190.3,258.24,138.375,-1.82099,9.84208
190.4,258.048,139.357,-1.91949,9.82384
190.5,257.846,140.338,-2.01783,9.80462
190.6,257.634,141.316,-2.11597,9.78441
190.7,257.413,142.292,-2.21391,9.76321
190.8,257.182,143.266,-2.31165,9.74103
190.9,256.941,144.238,-2.40917,9.71788
191,256.69,145.208,-2.50646,9.69374
191.1,256.43,146.174,-2.60352,9.66863
191.2,256.16,147.139,-2.70033,9.64254
191.3,255.88,148.1,-2.79688,9.61548
191.4,255.591,149.059,-2.89316,9.58745
191.5,255.292,150.015,-2.98917,9.55845
191.6,254.983,150.968,-3.08489,9.52849
191.7,254.665,151.917,-3.18031,9.49757
191.8,254.338,152.864,-3.27543,9.46569
191.9,254.001,153.807,-3.37024,9.43285
192,253.654,154.747,-3.46471,9.39906
192.1,253.299,155.684,-3.55886,9.36432
192.2,252.933,156.616,-3.65266,9.32864
192.3,252.559,157.546,-3.7461,9.29201
192.4,252.175,158.471,-3.83918,9.25444
192.5,251.782,159.393,-3.93189,9.21594
192.6,251.379,160.31,-4.02421,9.1765
192.7,250.968,161.224,-4.11615,9.13613
192.8,250.547,162.133,-4.20768,9.09484
192.9,250.117,163.039,-4.2988,9.05263
193,249.678,163.94,-4.3895,9.00951
193.1,249.23,164.836,-4.47977,8.96546
193.2,248.773,165.728,-4.5696,8.92052
193.3,248.307,166.616,-4.65898,8.87466
193.4,247.832,167.499,-4.74791,8.82791
193.5,247.349,168.377,-4.83637,8.78026
193.6,246.856,169.25,-4.92436,8.73172
193.7,246.355,170.118,-5.01186,8.68229
193.8,245.845,170.981,-5.09886,8.63199
193.9,245.327,171.839,-5.18537,8.5808
194,244.799,172.692,-5.27136,8.52875
194.1,244.264,173.54,-5.35683,8.47583
194.2,243.72,174.382,-5.44178,8.42205
194.3,243.167,175.219,-5.52618,8.36741
194.4,242.606,176.05,-5.61004,8.31192
194.5,242.037,176.875,-5.69335,8.25558
194.6,241.459,177.695,-5.77609,8.19841
194.7,240.873,178.509,-5.85825,8.1404
194.8,240.279,179.317,-5.93984,8.08157
194.9,239.677,180.12,-6.02084,8.02191
195,239.067,180.916,-6.10124,7.96143
195.1,238.449,181.706,-6.18103,7.90014
195.2,237.823,182.49,-6.26021,7.83805
195.3,237.189,183.267,-6.33877,7.77516
195.4,236.547,184.038,-6.41669,7.71148
195.5,235.898,184.803,-6.49398,7.64701
195.6,235.241,185.561,-6.57062,7.58176
195.7,234.576,186.313,-6.64661,7.51574
195.8,233.904,187.058,-6.72193,7.44895
195.9,233.224,187.796,-6.79658,7.38141
196,232.537,188.527,-6.87056,7.3131
196.1,231.843,189.251,-6.94385,7.24406
196.2,231.141,189.969,-7.01644,7.17427
196.3,230.432,190.679,-7.08833,7.10375
196.4,229.717,191.383,-7.15952,7.0325
196.5,228.994,192.079,-7.22999,6.96054
196.6,228.264,192.767,-7.29973,6.88786
196.7,227.527,193.449,-7.36875,6.81448
196.8,226.783,194.123,-7.43702,6.74041
196.9,226.033,194.789,-7.50455,6.66564
197,225.275,195.448,-7.57133,6.5902
197.1,224.512,196.1,-7.63735,6.51407
197.2,223.741,196.744,-7.70261,6.43729
197.3,222.965,197.38,-7.76709,6.35984
197.4,222.182,198.008,-7.83079,6.28174
197.5,221.392,198.628,-7.8937,6.203
197.6,220.597,199.24,-7.95582,6.12363
197.7,219.795,199.845,-8.01715,6.04362
197.8,218.987,200.441,-8.07766,5.963
197.9,218.173,201.029,-8.13737,5.88177
198,217.354,201.609,-8.19625,5.79993
198.1,216.528,202.181,-8.25432,5.7175
198.2,215.697,202.744,-8.31155,5.63449
198.3,214.86,203.3,-8.36794,5.55089
198.4,214.018,203.846,-8.42349,5.46673
198.5,213.17,204.384,-8.47819,5.38201
198.6,212.317,204.914,-8.53204,5.29673
198.7,211.459,205.435,-8.58503,5.21091
198.8,210.595,205.948,-8.63716,5.12456
198.9,209.726,206.451,-8.68841,5.03768
199,208.852,206.946,-8.73878,4.95028
199.1,207.973,207.433,-8.78828,4.86237
199.2,207.09,207.91,-8.83688,4.77397
199.3,206.201,208.379,-8.8846,4.68507
199.4,205.308,208.838,-8.93142,4.5957
199.5,204.41,209.289,-8.97733,4.50585
199.6,203.508,209.73,-9.02234,4.41554
199.7,202.601,210.163,-9.06644,4.32477
199.8,201.69,210.586,-9.10962,4.23356
199.9,200.775,211,-9.15188,4.14192
200,199.856,211.405,-9.19322,4.04985
200.1,198.933,211.801,-9.23362,3.95736
200.2,198.005,212.187,-9.2731,3.86447
200.3,197.074,212.565,-9.31163,3.77118
200.4,196.139,212.932,-9.34922,3.6775
200.5,195.201,213.291,-9.38587,3.58344
200.6,194.258,213.64,-9.42156,3.48902
200.7,193.313,213.979,-9.4563,3.39423
200.8,192.364,214.309,-9.49009,3.2991
200.9,191.411,214.629,-9.52291,3.20362
201,190.456,214.94,-9.55477,3.10782
201.1,189.497,215.241,-9.58566,3.0117
201.2,188.536,215.533,-9.61558,2.91526
201.3,187.571,215.815,-9.64453,2.81853
201.4,186.604,216.087,-9.67249,2.72151
201.5,185.634,216.349,-9.69948,2.6242
201.6,184.662,216.602,-9.72549,2.52663
201.7,183.687,216.845,-9.7505,2.42879
201.8,182.709,217.078,-9.77453,2.33071
201.9,181.729,217.301,-9.79757,2.23238
202,180.747,217.514,-9.81962,2.13383
202.1,179.763,217.718,-9.84067,2.03506
202.2,178.777,217.911,-9.86072,1.93607
202.3,177.789,218.095,-9.87977,1.83689
202.4,176.8,218.269,-9.89782,1.73751
202.5,175.808,218.433,-9.91486,1.63796
202.6,174.815,218.587,-9.9309,1.53824
202.7,173.82,218.73,-9.94593,1.43836
202.8,172.824,218.864,-9.95995,1.33833
202.9,171.827,218.988,-9.97296,1.23817
203,170.829,219.102,-9.98496,1.13787
203.1,169.829,219.206,-9.99594,1.03746
203.2,168.828,219.299,-10.0059,0.936944
203.3,167.827,219.383,-10.0149,0.836329
203.4,166.825,219.456,-10.0228,0.735628
203.5,165.822,219.52,-10.0297,0.634851
203.6,164.818,219.573,-10.0356,0.534008
203.7,163.814,219.617,-10.0405,0.433111
203.8,162.81,219.65,-10.0444,0.332168
203.9,161.805,219.673,-10.0472,0.231191
204,160.8,219.686,-10.049,0.130191
204.1,159.795,219.689,-10.0498,0.0291764
204.2,158.79,219.682,-10.0496,-0.071841
204.3,157.785,219.664,-10.0484,-0.172851
204.4,156.781,219.637,-10.0461,-0.273844
204.5,155.776,219.6,-10.0428,-0.374808
204.6,154.772,219.552,-10.0385,-0.475734
204.7,153.769,219.494,-10.0332,-0.576611
204.8,152.766,219.427,-10.0269,-0.677428
204.9,151.765,219.349,-10.0195,-0.778176
205,150.763,219.261,-10.0112,-0.878844
205.1,149.763,219.163,-10.0018,-0.979421
205.2,148.764,219.055,-9.99136,-1.0799
205.3,147.766,218.937,-9.97995,-1.18026
205.4,146.769,218.809,-9.96751,-1.28051
205.5,145.774,218.671,-9.95407,-1.38062
205.6,144.78,218.523,-9.93962,-1.48059
205.7,143.788,218.365,-9.92415,-1.58041
205.8,142.797,218.197,-9.90768,-1.68006
205.9,141.808,218.019,-9.89021,-1.77954
206,140.821,217.831,-9.87173,-1.87884
206.1,139.835,217.633,-9.85225,-1.97795
206.2,138.852,217.425,-9.83177,-2.07685
206.3,137.871,217.208,-9.81029,-2.17554
206.4,136.892,216.98,-9.78782,-2.274
206.5,135.916,216.743,-9.76436,-2.37223
206.6,134.942,216.496,-9.7399,-2.47021
206.7,133.971,216.239,-9.71446,-2.56795
206.8,133.002,215.973,-9.68803,-2.66541
206.9,132.036,215.697,-9.66062,-2.76261
207,131.072,215.411,-9.63223,-2.85951
207.1,130.112,215.115,-9.60286,-2.95613
207.2,129.155,214.81,-9.57252,-3.05244
207.3,128.201,214.495,-9.54121,-3.14843
207.4,127.25,214.171,-9.50894,-3.2441
207.5,126.302,213.837,-9.4757,-3.33944
207.6,125.358,213.493,-9.4415,-3.43444
207.7,124.418,213.14,-9.40634,-3.52908
207.8,123.48,212.778,-9.37023,-3.62336
207.9,122.547,212.406,-9.33318,-3.71726
208,121.618,212.025,-9.29518,-3.81079
208.1,120.692,211.635,-9.25623,-3.90392
208.2,119.77,211.235,-9.21636,-3.99665
208.3,118.853,210.826,-9.17554,-4.08897
208.4,117.939,210.408,-9.13381,-4.18087
208.5,117.03,209.981,-9.09114,-4.27234
208.6,116.126,209.545,-9.04756,-4.36337
208.7,115.225,209.099,-9.00306,-4.45395
208.8,114.33,208.645,-8.95766,-4.54407
208.9,113.438,208.181,-8.91135,-4.63373
209,112.552,207.709,-8.86413,-4.72291
209.1,111.67,207.228,-8.81603,-4.81161
209.2,110.794,206.738,-8.76703,-4.89981
209.3,109.922,206.239,-8.71715,-4.98751
209.4,109.055,205.732,-8.66639,-5.0747
209.5,108.194,205.216,-8.61475,-5.16137
209.6,107.338,204.691,-8.56224,-5.2475
209.7,106.487,204.157,-8.50887,-5.3331
209.8,105.641,203.616,-8.45465,-5.41815
209.9,104.801,203.065,-8.39957,-5.50265
210,103.967,202.507,-8.34364,-5.58658
210.1,103.138,201.94,-8.28688,-5.66994
210.2,102.315,201.364,-8.22928,-5.75272
210.3,101.498,200.781,-8.17085,-5.8349
210.4,100.687,200.189,-8.1116,-5.91649
210.5,99.8819,199.59,-8.05153,-5.99748
210.6,99.0829,198.982,-7.99065,-6.07785
210.7,98.29,198.366,-7.92897,-6.15759
210.8,97.5033,197.742,-7.86649,-6.23671
210.9,96.723,197.111,-7.80322,-6.31518
211,95.9491,196.472,-7.73917,-6.39301
211.1,95.1816,195.825,-7.67434,-6.47019
211.2,94.4208,195.17,-7.60874,-6.5467
211.3,93.6665,194.508,-7.54238,-6.62255
211.4,92.919,193.838,-7.47526,-6.69771
211.5,92.1783,193.161,-7.40739,-6.77219
211.6,91.4444,192.476,-7.33878,-6.84598
211.7,90.7174,191.784,-7.26943,-6.91907
211.8,89.9975,191.085,-7.19935,-6.99145
211.9,89.2847,190.379,-7.12856,-7.06312
212,88.579,189.665,-7.05705,-7.13406
212.1,87.8805,188.945,-6.98483,-7.20428
212.2,87.1893,188.217,-6.91192,-7.27376
212.3,86.5054,187.483,-6.83831,-7.34249
212.4,85.829,186.742,-6.76403,-7.41048
212.5,85.1601,185.994,-6.68906,-7.47771
212.6,84.4988,185.24,-6.61343,-7.54418
212.7,83.8451,184.479,-6.53714,-7.60988
212.8,83.1991,183.712,-6.4602,-7.6748
212.9,82.5608,182.938,-6.38262,-7.73894
213,81.9304,182.157,-6.3044,-7.80229
213.1,81.3078,181.371,-6.22555,-7.86484
213.2,80.6932,180.578,-6.14608,-7.9266
213.3,80.0866,179.779,-6.066,-7.98754
213.4,79.4881,178.975,-5.98532,-8.04767
213.5,78.8977,178.164,-5.90404,-8.10698
213.6,78.3154,177.347,-5.82218,-8.16547
213.7,77.7415,176.525,-5.73974,-8.22313
213.8,77.1758,175.697,-5.65673,-8.27995
213.9,76.6185,174.864,-5.57316,-8.33592
214,76.0696,174.024,-5.48904,-8.39105
214.1,75.5291,173.18,-5.40437,-8.44532
214.2,74.9972,172.33,-5.31917,-8.49874
214.3,74.4739,171.475,-5.23345,-8.55129
214.4,73.9592,170.615,-5.14721,-8.60298
214.5,73.4531,169.749,-5.06046,-8.65379
214.6,72.9558,168.879,-4.97321,-8.70372
214.7,72.4672,168.004,-4.88547,-8.75276
214.8,71.9875,167.124,-4.79725,-8.80092
214.9,71.5167,166.239,-4.70856,-8.84819
215,71.0547,165.349,-4.61941,-8.89455
215.1,70.6017,164.455,-4.5298,-8.94002
215.2,70.1578,163.557,-4.43975,-8.98458
215.3,69.7228,162.654,-4.34927,-9.02822
215.4,69.297,161.747,-4.25835,-9.07095
215.5,68.8803,160.836,-4.16703,-9.11277
215.6,68.4728,159.92,-4.07529,-9.15366
215.7,68.0745,159.001,-3.98316,-9.19362
215.8,67.6854,158.078,-3.89064,-9.23265
215.9,67.3056,157.151,-3.79774,-9.27075
216,66.9352,156.22,-3.70447,-9.30791
216.1,66.5741,155.285,-3.61084,-9.34413
216.2,66.2224,154.347,-3.51686,-9.3794
216.3,65.8801,153.406,-3.42254,-9.41373
216.4,65.5474,152.461,-3.32789,-9.4471
216.5,65.2241,151.513,-3.23292,-9.47952
216.6,64.9103,150.562,-3.13764,-9.51098
216.7,64.6061,149.608,-3.04205,-9.54148
216.8,64.3115,148.651,-2.94617,-9.57102
216.9,64.0265,147.691,-2.85002,-9.59959
217,63.7511,146.728,-2.75358,-9.62719
217.1,63.4854,145.763,-2.65689,-9.65382
217.2,63.2294,144.795,-2.55994,-9.67948
217.3,62.9832,143.825,-2.46275,-9.70416
217.4,62.7466,142.852,-2.36533,-9.72786
217.5,62.5199,141.877,-2.26768,-9.75059
217.6,62.3029,140.899,-2.16982,-9.77233
217.7,62.0957,139.92,-2.07176,-9.79309
217.8,61.8983,138.939,-1.9735,-9.81286
217.9,61.7108,137.956,-1.87506,-9.83164
218,61.5332,136.971,-1.77645,-9.84944
218.1,61.3654,135.984,-1.67767,-9.86624
218.2,61.2076,134.996,-1.57874,-9.88205
218.3,61.0596,134.006,-1.47966,-9.89687
218.4,60.9215,133.015,-1.38045,-9.9107
218.5,60.7934,132.023,-1.28112,-9.92352
218.6,60.6753,131.029,-1.18167,-9.93536
218.7,60.5671,130.035,-1.08212,-9.94619
218.8,60.4688,129.039,-0.982481,-9.95603
218.9,60.3805,128.043,-0.882754,-9.96486
219,60.3022,127.045,-0.782953,-9.9727
219.1,60.2339,126.047,-0.68309,-9.97954
219.2,60.1756,125.049,-0.583172,-9.98537
219.3,60.1273,124.05,-0.483211,-9.99021
219.4,60.089,123.05,-0.383217,-9.99404
219.5,60.0606,122.051,-0.283199,-9.99688
219.6,60.0423,121.051,-0.183168,-9.99871
219.7,60.034,120.051,-0.083134,-9.99954
219.8,60.0357,119.051,0.0168936,-9.99937
219.9,60.0474,118.051,0.116905,-9.9982
220,60.0691,117.052,0.216889,-9.99604
220.1,60.1008,116.052,0.316836,-9.99287
220.2,60.1424,115.053,0.416737,-9.9887
220.3,60.1941,114.055,0.516581,-9.98353
220.4,60.2557,113.057,0.616359,-9.97737
220.5,60.3273,112.06,0.71606,-9.97021
220.6,60.4089,111.064,0.815675,-9.96206
220.7,60.5004,110.069,0.915193,-9.95291
220.8,60.6019,109.075,1.0146,-9.94277
220.9,60.7133,108.081,1.1139,-9.93163
221,60.8346,107.089,1.21307,-9.91951
221.1,60.9658,106.099,1.3121,-9.9064
221.2,61.1069,105.11,1.41099,-9.8923
221.3,61.2579,104.122,1.50972,-9.87721
221.4,61.4187,103.136,1.60829,-9.86114
221.5,61.5894,102.151,1.70668,-9.84409
221.6,61.7699,101.169,1.80489,-9.82606
221.7,61.9601,100.188,1.9029,-9.80705
221.8,62.1602,99.2093,2.00071,-9.78707
221.9,62.37,98.2327,2.09831,-9.76611
222,62.5896,97.2582,2.19568,-9.74418
222.1,62.8189,96.2861,2.29281,-9.72128
222.2,63.0579,95.3164,2.38971,-9.69742
222.3,63.3065,94.3491,2.48635,-9.67259
222.4,63.5648,93.3844,2.58273,-9.64681
222.5,63.8327,92.4224,2.67884,-9.62006
222.6,64.1101,91.4632,2.77467,-9.59236
222.7,64.3971,90.5068,2.87021,-9.56371
222.8,64.6937,89.5534,2.96545,-9.53411
222.9,64.9997,88.603,3.06038,-9.50357
223,65.3152,87.6558,3.15499,-9.47208
223.1,65.6402,86.7119,3.24927,-9.43965
223.2,65.9745,85.7712,3.34322,-9.40629
223.3,66.3182,84.834,3.43682,-9.372
223.4,66.6712,83.9004,3.53006,-9.33678
223.5,67.0335,82.9703,3.62294,-9.30064
223.6,67.405,82.0439,3.71545,-9.26357
223.7,67.7858,81.1214,3.80758,-9.22559
223.8,68.1757,80.2027,3.89931,-9.18669
223.9,68.5748,79.288,3.99064,-9.14689
224,68.9829,78.3774,4.08157,-9.10618
224.1,69.4001,77.471,4.17207,-9.06458
224.2,69.8263,76.5687,4.26215,-9.02208
224.3,70.2615,75.6709,4.35179,-8.97868
224.4,70.7056,74.7774,4.44099,-8.9344
224.5,71.1586,73.8885,4.52973,-8.88924
224.6,71.6204,73.0042,4.61802,-8.8432
224.7,72.091,72.1246,4.70583,-8.79629
224.8,72.5703,71.2497,4.79316,-8.74851
224.9,73.0583,70.3797,4.88001,-8.69987
225,73.5549,69.5147,4.96635,-8.65037
225.1,74.0601,68.6547,5.0522,-8.60002
225.2,74.5739,67.7998,5.13753,-8.54882
225.3,75.0961,66.9501,5.22234,-8.49678
225.4,75.6268,66.1057,5.30662,-8.4439
225.5,76.1658,65.2667,5.39037,-8.39019
225.6,76.7132,64.4332,5.47357,-8.33565
225.7,77.2688,63.6051,5.55621,-8.2803
225.8,77.8326,62.7827,5.63829,-8.22412
225.9,78.4046,61.966,5.71981,-8.16715
226,78.9847,61.1551,5.80075,-8.10936
226.1,79.5728,60.35,5.8811,-8.05078
226.2,80.1689,59.5508,5.96086,-7.99141
226.3,80.7729,58.7577,6.04001,-7.93126
226.4,81.3847,57.9707,6.11856,-7.87032
226.5,82.0044,57.1898,6.1965,-7.80861
226.6,82.6318,56.4152,6.27381,-7.74614
226.7,83.2668,55.6469,6.35049,-7.6829
226.8,83.9095,54.885,6.42653,-7.61891
226.9,84.5597,54.1296,6.50193,-7.55417
227,85.2173,53.3807,6.57667,-7.4887
227.1,85.8824,52.6385,6.65075,-7.42248
227.2,86.5548,51.9029,6.72417,-7.35554
227.3,87.2345,51.1741,6.79691,-7.28788
227.4,87.9214,50.4522,6.86897,-7.21951
227.5,88.6155,49.7372,6.94035,-7.15042
227.6,89.3166,49.0291,7.01103,-7.08064
227.7,90.0247,48.3281,7.081,-7.01016
227.8,90.7397,47.6342,7.15027,-6.939
227.9,91.4616,46.9475,7.21883,-6.86716
228,92.1902,46.268,7.28666,-6.79464
228.1,92.9256,45.5958,7.35376,-6.72146
228.2,93.6676,44.9311,7.42013,-6.64762
228.3,94.4162,44.2738,7.48576,-6.57314
228.4,95.1713,43.624,7.55064,-6.49801
228.5,95.9327,42.9817,7.61477,-6.42224
228.6,96.7006,42.3472,7.67814,-6.34585
228.7,97.4746,41.7203,7.74075,-6.26883
228.8,98.2549,41.1012,7.80258,-6.19121
228.9,99.0413,40.4899,7.86364,-6.11297
229,99.8336,39.8864,7.92391,-6.03415
229.1,100.632,39.291,7.98339,-5.95473
229.2,101.436,38.7035,8.04208,-5.87473
229.3,102.246,38.1241,8.09997,-5.79416
229.4,103.062,37.5528,8.15706,-5.71302
229.5,103.883,36.9897,8.21333,-5.63132
229.6,104.71,36.4347,8.26879,-5.54907
229.7,105.542,35.8881,8.32342,-5.46629
229.8,106.38,35.3498,8.37723,-5.38297
229.9,107.223,34.8199,8.4302,-5.29912
230,108.071,34.2984,8.48234,-5.21476
230.1,108.925,33.7854,8.53364,-5.12989
230.2,109.783,33.281,8.58409,-5.04452
230.3,110.647,32.7851,8.63369,-4.95866
230.4,111.515,32.2979,8.68243,-4.87231
230.5,112.388,31.8193,8.73031,-4.78549
230.6,113.266,31.3495,8.77733,-4.69821
230.7,114.148,30.8885,8.82348,-4.61046
230.8,115.035,30.4362,8.86875,-4.52227
230.9,115.926,29.9929,8.91314,-4.43364
231,116.822,29.5584,8.95665,-4.34457
231.1,117.722,29.1329,8.99928,-4.25509
231.2,118.626,28.7164,9.04101,-4.16518
231.3,119.534,28.3089,9.08185,-4.07488
231.4,120.446,27.9105,9.12179,-3.98417
231.5,121.362,27.5212,9.16082,-3.89308
231.6,122.282,27.141,9.19895,-3.80161
231.7,123.206,26.77,9.23617,-3.70977
231.8,124.133,26.4083,9.27248,-3.61757
231.9,125.064,26.0558,9.30787,-3.52502
232,125.998,25.7126,9.34234,-3.43212
232.1,126.936,25.3787,9.37589,-3.33889
232.2,127.876,25.0542,9.40851,-3.24534
232.3,128.82,24.739,9.4402,-3.15147
232.4,129.768,24.4333,9.47096,-3.0573
232.5,130.718,24.137,9.50079,-2.96282
232.6,131.671,23.8502,9.52967,-2.86806
232.7,132.626,23.5729,9.55762,-2.77303
232.8,133.585,23.3051,9.58462,-2.67772
232.9,134.546,23.0469,9.61067,-2.58215
233,135.51,22.7983,9.63578,-2.48633
233.1,136.475,22.5592,9.65993,-2.39027
233.2,137.444,22.3298,9.68313,-2.29398
233.3,138.414,22.1101,9.70538,-2.19746
233.4,139.387,21.9,9.72667,-2.10073
233.5,140.362,21.6996,9.747,-2.0038
233.6,141.338,21.509,9.76637,-1.90667
233.7,142.317,21.328,9.78477,-1.80936
233.8,143.297,21.1569,9.80221,-1.71187
233.9,144.279,20.9954,9.81868,-1.61422
234,145.262,20.8438,9.83419,-1.51641
234.1,146.247,20.7019,9.84872,-1.41845
234.2,147.233,20.5699,9.86229,-1.32036
234.3,148.221,20.4477,9.87488,-1.22213
234.4,149.21,20.3353,9.8865,-1.12379
234.5,150.199,20.2328,9.89714,-1.02534
234.6,151.19,20.1401,9.90681,-0.926788
234.7,152.182,20.0573,9.9155,-0.828148
234.8,153.174,19.9843,9.92322,-0.729428
234.9,154.167,19.9213,9.92995,-0.630636
235,155.16,19.8681,9.93571,-0.531784
235.1,156.154,19.8248,9.94049,-0.43288
235.2,157.149,19.7914,9.94429,-0.333934
235.3,158.144,19.7679,9.94711,-0.234956
235.4,159.138,19.7543,9.94895,-0.135956
235.5,160.133,19.7506,9.94981,-0.0369417
235.6,161.128,19.7568,9.94968,0.0620756
235.7,162.123,19.773,9.94858,0.161087
235.8,163.118,19.799,9.9465,0.260082
235.9,164.112,19.8349,9.94344,0.359052
236,165.106,19.8807,9.9394,0.457987
236.1,166.1,19.9364,9.93437,0.556878
236.2,167.093,20.0019,9.92837,0.655714
236.3,168.085,20.0774,9.92139,0.754487
236.4,169.076,20.1627,9.91344,0.853186
236.5,170.066,20.2579,9.9045,0.951802
236.6,171.056,20.3629,9.89459,1.05033
236.7,172.044,20.4778,9.88371,1.14875
236.8,173.031,20.6025,9.87185,1.24706
236.9,174.017,20.737,9.85902,1.34525
237,175.002,20.8813,9.84521,1.44331
237.1,175.985,21.0355,9.83044,1.54122
237.2,176.966,21.1994,9.81469,1.63899
237.3,177.946,21.373,9.79798,1.7366
237.4,178.924,21.5564,9.7803,1.83404
237.5,179.9,21.7496,9.76166,1.9313
237.6,180.875,21.9524,9.74205,2.02838
237.7,181.847,22.1649,9.72149,2.12525
237.8,182.817,22.3871,9.69996,2.22192
237.9,183.784,22.6189,9.67748,2.31838
238,184.75,22.8604,9.65405,2.41461
